typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","380","ITA","Italy","304","GRL","Greenland","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"6255.081","6255.081","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","380","ITA","Italy","328","GUY","Guyana","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"20381.076","20381.076","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","380","ITA","Italy","706","SOM","Somalia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"6454.607","6454.607","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","380","ITA","Italy","260","ATF","Fr. South Antarctic Terr.","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"22706.697","22706.697","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","380","ITA","Italy","540","NCL","New Caledonia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"231429.285","231429.285","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","380","ITA","Italy","340","HND","Honduras","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1670495.94","1670495.94","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","380","ITA","Italy","591","PAN","Panama","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"465668.286","465668.286","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","380","ITA","Italy","16","ASM","American Samoa","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"17734.905","17734.905","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","380","ITA","Italy","442","LUX","Luxembourg","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5992035.32","5992035.32","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","380","ITA","Italy","414","KWT","Kuwait","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"68.689","68.689","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","380","ITA","Italy","682","SAU","Saudi Arabia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"8483651.054","8483651.054","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","380","ITA","Italy","800","UGA","Uganda","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"514443.092","514443.092","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","276","DEU","Germany","690","SYC","Seychelles","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"995.449","995.449","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","276","DEU","Germany","140","CAF","Central African Rep.","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"11214.88","11214.88","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","276","DEU","Germany","417","KGZ","Kyrgyzstan","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"633.467","633.467","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","276","DEU","Germany","166","CCK","Cocos Isds","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"73101.697","73101.697","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","276","DEU","Germany","152","CHL","Chile","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"15050369.922","15050369.922","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","276","DEU","Germany","352","ISL","Iceland","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3498020.914","3498020.914","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","276","DEU","Germany","48","BHR","Bahrain","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"89012.521","89012.521","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","276","DEU","Germany","466","MLI","Mali","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"63481.933","63481.933","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","276","DEU","Germany","858","URY","Uruguay","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"24351.968","24351.968","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","276","DEU","Germany","324","GIN","Guinea","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"21774.486","21774.486","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","276","DEU","Germany","336","VAT","Holy See (Vatican City State)","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1927.66","1927.66","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","276","DEU","Germany","238","FLK","Falkland Isds (Malvinas)","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"15.264","15.264","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","56","BEL","Belgium","32","ARG","Argentina","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"27911143.028","27911143.028","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","56","BEL","Belgium","320","GTM","Guatemala","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"763668.339","763668.339","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","56","BEL","Belgium","768","TGO","Togo","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"255416.001","255416.001","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","56","BEL","Belgium","52","BRB","Barbados","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1592832.406","1592832.406","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","56","BEL","Belgium","732","ESH","Western Sahara","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"113.392","113.392","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","56","BEL","Belgium","324","GIN","Guinea","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5358.85","5358.85","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","56","BEL","Belgium","562","NER","Niger","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"28334.853","28334.853","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","56","BEL","Belgium","196","CYP","Cyprus","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"32866.162","32866.162","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","56","BEL","Belgium","48","BHR","Bahrain","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"9504.191","9504.191","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","56","BEL","Belgium","591","PAN","Panama","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1042535.716","1042535.716","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","0","W00","World","92","VGB","Br. Virgin Isds","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"449714.94","449714.94","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","0","W00","World","670","VCT","Saint Vincent and the Grenadines","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"17585.534","17585.534","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","0","W00","World","231","ETH","Ethiopia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4986684.465","4986684.465","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","0","W00","World","690","SYC","Seychelles","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2622193.963","2622193.963","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","0","W00","World","90","SLB","Solomon Isds","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1495.899","1495.899","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","0","W00","World","598","PNG","Papua New Guinea","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"298587.728","298587.728","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","0","W00","World","140","CAF","Central African Rep.","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1749969.381","1749969.381","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","0","W00","World","795","TKM","Turkmenistan","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"97351.176","97351.176","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","0","W00","World","584","MHL","Marshall Isds","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"411.045","411.045","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","0","W00","World","860","UZB","Uzbekistan","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"383242.299","383242.299","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","0","W00","World","531","CUW","Cura�ao","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"132293.279","132293.279","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","0","W00","World","340","HND","Honduras","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"10084187.557","10084187.557","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1288916291.049","1288916291.049","4","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","434","LBY","Libya","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"324601270.632","324601270.632","4","false","true",
